Name,Price,Image URL,Website Link
Pams Value Lite Milk,2.94,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5201801.png?w=384,https://www.paknsave.co.nz/shop/product/5201801_ea_000pns?name=pams-value-lite-milk
Pams Brushed Agria Potatoes,5.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5264180.png?w=384,https://www.paknsave.co.nz/shop/product/5264180_ea_000pns?name=pams-brushed-agria-potatoes
Country Pride Shaved Leg Ham,2.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019277.png?w=384,https://www.paknsave.co.nz/shop/product/5019277_ea_000pns?name=country-pride-shaved-leg-ham
Sealord Chunky Style Tuna In Spring Water,1.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019940.png?w=384,https://www.paknsave.co.nz/shop/product/5019940_ea_000pns?name=sealord-chunky-style-tuna-in-spring-water
Qiwi Soft Facial Tissues,1.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5115260.png?w=384,https://www.paknsave.co.nz/shop/product/5115260_ea_000pns?name=qiwi-soft-facial-tissues
Crown Cut Pumpkin,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046651.png?w=384,https://www.paknsave.co.nz/shop/product/5046651_kgm_000pns?name=-crown-cut-pumpkin
Crown Pumpkin,5.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026217.png?w=384,https://www.paknsave.co.nz/shop/product/5026217_ea_000pns?name=-crown-pumpkin
Pams Crinkle Cut Fries,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003963.png?w=384,https://www.paknsave.co.nz/shop/product/5003963_ea_000pns?name=pams-crinkle-cut-fries
Galaxy Creamy Classic Camembert Cheese,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004347.png?w=384,https://www.paknsave.co.nz/shop/product/5004347_ea_000pns?name=galaxy-creamy-classic-camembert-cheese
Sealord Olive Oil Tuna,1.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5032122.png?w=384,https://www.paknsave.co.nz/shop/product/5032122_ea_000pns?name=sealord-olive-oil-tuna
North's White Toast Sliced Bread,2.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5015312.png?w=384,https://www.paknsave.co.nz/shop/product/5015312_ea_000pns?name=north%27s-white-toast-sliced-bread
Mandarins Imported,7.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046917.png?w=384,https://www.paknsave.co.nz/shop/product/5046917_kgm_000pns?name=-mandarins-imported
Sanitarium Weet-Bix Breakfast Cereal,7.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5035008.png?w=384,https://www.paknsave.co.nz/shop/product/5035008_ea_000pns?name=sanitarium-weet-bix-breakfast-cereal
Big Black Sacks Low Cost Rubbish Bags 60L,1.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003055.png?w=384,https://www.paknsave.co.nz/shop/product/5003055_ea_000pns?name=big-black-sacks-low-cost-rubbish-bags-60l
Pacific Crown Mackerel In Oil Fish,2.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001343.png?w=384,https://www.paknsave.co.nz/shop/product/5001343_ea_000pns?name=pacific-crown-mackerel-in-oil-fish
NZ Premium Beef Mince,21.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5101189.png?w=384,https://www.paknsave.co.nz/shop/product/5101189_kgm_000pns?name=-nz-premium-beef-mince
NZ Pork Loin Chops,9.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5100697.png?w=384,https://www.paknsave.co.nz/shop/product/5100697_kgm_000pns?name=-nz-pork-loin-chops
Vitasoy Unsweetened Oat Milk,3.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5014501.png?w=384,https://www.paknsave.co.nz/shop/product/5014501_ea_000pns?name=vitasoy-unsweetened-oat-milk
Nestle Reduced Cream Can,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002738.png?w=384,https://www.paknsave.co.nz/shop/product/5002738_ea_000pns?name=nestle-reduced-cream-can
Farmer Brown Cage-Free Barn Size 6 Eggs,9.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5256998.png?w=384,https://www.paknsave.co.nz/shop/product/5256998_ea_000pns?name=farmer-brown-cage-free-barn-size-6-eggs
Tip Top Supersoft White Sandwich Bread,3.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009505.png?w=384,https://www.paknsave.co.nz/shop/product/5009505_ea_000pns?name=tip-top-supersoft-white-sandwich-bread
Pams Shoe String Fries,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040293.png?w=384,https://www.paknsave.co.nz/shop/product/5040293_ea_000pns?name=pams-shoe-string-fries
Anchor Calci + Trim Milk,6.34,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5000519.png?w=384,https://www.paknsave.co.nz/shop/product/5000519_ea_000pns?name=anchor-calci-+-trim-milk
Anchor Lite Milk,5.34,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5000523.png?w=384,https://www.paknsave.co.nz/shop/product/5000523_ea_000pns?name=anchor-lite-milk
Gopala Natural Full Cream Yoghurt,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007217.png?w=384,https://www.paknsave.co.nz/shop/product/5007217_ea_000pns?name=gopala-natural-full-cream-yoghurt
Nature's Fresh Multigrain Toast Bread,3.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012665.png?w=384,https://www.paknsave.co.nz/shop/product/5012665_ea_000pns?name=nature%27s-fresh-multigrain-toast-bread
Value Fresh Carrots,5.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5264169.png?w=384,https://www.paknsave.co.nz/shop/product/5264169_ea_000pns?name=value-fresh-carrots
Beehive Streaky Bacon,5.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025497.png?w=384,https://www.paknsave.co.nz/shop/product/5025497_ea_000pns?name=beehive-streaky-bacon
Gopala Full Cream Natural Yoghurt,8.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5219345.png?w=384,https://www.paknsave.co.nz/shop/product/5219345_ea_000pns?name=gopala-full-cream-natural-yoghurt
Arnott's Shapes Originals Chicken Crimpy Crackers,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011024.png?w=384,https://www.paknsave.co.nz/shop/product/5011024_ea_000pns?name=arnott%27s-shapes-originals-chicken-crimpy-crackers
Diamond Spaghetti Pasta,2.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002634.png?w=384,https://www.paknsave.co.nz/shop/product/5002634_ea_000pns?name=diamond-spaghetti-pasta
NZ Chicken Thigh Cutlets,15.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5108515.png?w=384,https://www.paknsave.co.nz/shop/product/5108515_kgm_000pns?name=-nz-chicken-thigh-cutlets
Wattie's Tomato Sauce,4.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002577.png?w=384,https://www.paknsave.co.nz/shop/product/5002577_ea_000pns?name=wattie%27s-tomato-sauce
Chupa Chups Original Lollypop,0.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002021.png?w=384,https://www.paknsave.co.nz/shop/product/5002021_ea_000pns?name=chupa-chups-original-lollypop
Galaxy Mild & Creamy Brie Cheese,3.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004346.png?w=384,https://www.paknsave.co.nz/shop/product/5004346_ea_000pns?name=galaxy-mild--creamy-brie-cheese
Pams Streaky Bacon,5.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019426.png?w=384,https://www.paknsave.co.nz/shop/product/5019426_ea_000pns?name=pams-streaky-bacon
NZ Pork Shoulder Roast,11.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5101477.png?w=384,https://www.paknsave.co.nz/shop/product/5101477_kgm_000pns?name=-nz-pork-shoulder-roast
Sealord Tomato & Basil Tuna,1.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009950.png?w=384,https://www.paknsave.co.nz/shop/product/5009950_ea_000pns?name=sealord-tomato--basil-tuna
SunRice Australian Medium Grain White Rice,3.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002644.png?w=384,https://www.paknsave.co.nz/shop/product/5002644_ea_000pns?name=sunrice-australian-medium-grain-white-rice
French Stick,3.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5113430.png?w=384,https://www.paknsave.co.nz/shop/product/5113430_ea_000pns?name=-french-stick
NZ Beef Sirloin Steak,38.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5123919.png?w=384,https://www.paknsave.co.nz/shop/product/5123919_kgm_000pns?name=-nz-beef-sirloin-steak
Bouton d'Or Feta Cheese,5.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012553.png?w=384,https://www.paknsave.co.nz/shop/product/5012553_ea_000pns?name=bouton-d%27or-feta-cheese
Pams Tasty Flavoured Processed Cheese Slices,2.85,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005483.png?w=384,https://www.paknsave.co.nz/shop/product/5005483_ea_000pns?name=pams-tasty-flavoured-processed-cheese-slices
Anchor Original Soft Spreadable Dairy Blend,6.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001313.png?w=384,https://www.paknsave.co.nz/shop/product/5001313_ea_000pns?name=anchor-original-soft-spreadable-dairy-blend
Granny Smith Apples,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039945.png?w=384,https://www.paknsave.co.nz/shop/product/5039945_kgm_000pns?name=-granny-smith-apples
Value White Long Grain Rice,2.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092409.png?w=384,https://www.paknsave.co.nz/shop/product/5092409_ea_000pns?name=value-white-long-grain-rice
Peeled Red Onions,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5223140.png?w=384,https://www.paknsave.co.nz/shop/product/5223140_kgm_000pns?name=-peeled-red-onions
Doritos Cheese Supreme Corn Chips Party Bag Share Pack,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5015656.png?w=384,https://www.paknsave.co.nz/shop/product/5015656_ea_000pns?name=doritos-cheese-supreme-corn-chips-party-bag-share-pack
Bluebird Thinly Cut Salt & Vinegar Potato Chips,5..00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5034759.png?w=384,https://www.paknsave.co.nz/shop/product/5034759_ea_000pns?name=bluebird-thinly-cut-salt--vinegar-potato-chips
Kara Coconut Cream,3.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013434.png?w=384,https://www.paknsave.co.nz/shop/product/5013434_ea_000pns?name=kara-coconut-cream
Nature's Fresh White Super Thick Toast Bread,3.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026013.png?w=384,https://www.paknsave.co.nz/shop/product/5026013_ea_000pns?name=nature%27s-fresh-white-super-thick-toast-bread
Griffin's Snax Original Crackers,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010439.png?w=384,https://www.paknsave.co.nz/shop/product/5010439_ea_000pns?name=griffin%27s-snax-original-crackers
Cadbury Dairy Milk Dairy Milk Chocolate Block,5.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5249650.png?w=384,https://www.paknsave.co.nz/shop/product/5249650_ea_000pns?name=cadbury-dairy-milk-dairy-milk-chocolate-block
Tip Top Supersoft Wholemeal Toast Bread,3.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012061.png?w=384,https://www.paknsave.co.nz/shop/product/5012061_ea_000pns?name=tip-top-supersoft-wholemeal-toast-bread
Pams Straight Cut Fries,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003955.png?w=384,https://www.paknsave.co.nz/shop/product/5003955_ea_000pns?name=pams-straight-cut-fries
Pams Fragrance Free Baby Wipes,2.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004912.png?w=384,https://www.paknsave.co.nz/shop/product/5004912_ea_000pns?name=pams-fragrance-free-baby-wipes
NZ Beef Schnitzel,22.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5103224.png?w=384,https://www.paknsave.co.nz/shop/product/5103224_kgm_000pns?name=-nz-beef-schnitzel
Nestle Kit Kat Milk Chocolate Bar,1.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003343.png?w=384,https://www.paknsave.co.nz/shop/product/5003343_ea_000pns?name=nestle-kit-kat-milk-chocolate-bar
Eta Ripple Cut Ready Salted Potato Chips,2.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010826.png?w=384,https://www.paknsave.co.nz/shop/product/5010826_ea_000pns?name=eta-ripple-cut-ready-salted-potato-chips
Copper Kettle Sea Salt Potato Chips,4.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010663.png?w=384,https://www.paknsave.co.nz/shop/product/5010663_ea_000pns?name=copper-kettle-sea-salt-potato-chips
Eta Ripple Cut Chicken Potato Chips,2.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010825.png?w=384,https://www.paknsave.co.nz/shop/product/5010825_ea_000pns?name=eta-ripple-cut-chicken-potato-chips
Freya's Dutch Wholemeal Grain Bread,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025750.png?w=384,https://www.paknsave.co.nz/shop/product/5025750_ea_000pns?name=freya%27s-dutch-wholemeal-grain-bread
Sprite Natural Flavour Soft Drink,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001553.png?w=384,https://www.paknsave.co.nz/shop/product/5001553_ea_000pns?name=sprite-natural-flavour-soft-drink
Celery Half,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046509.png?w=384,https://www.paknsave.co.nz/shop/product/5046509_ea_000pns?name=-celery-half
Arnott's Shapes Originals Cheese & Bacon Crackers,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011027.png?w=384,https://www.paknsave.co.nz/shop/product/5011027_ea_000pns?name=arnott%27s-shapes-originals-cheese--bacon-crackers
NZ Skinless Chicken Thigh Fillet,23.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5115633.png?w=384,https://www.paknsave.co.nz/shop/product/5115633_kgm_000pns?name=-nz-skinless-chicken-thigh-fillet
Woodland Free Range Size 6 Eggs,8.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5023568.png?w=384,https://www.paknsave.co.nz/shop/product/5023568_ea_000pns?name=woodland-free-range-size-6-eggs
Cadbury Crunchie Chocolate Bar,1.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005217.png?w=384,https://www.paknsave.co.nz/shop/product/5005217_ea_000pns?name=cadbury-crunchie-chocolate-bar
Pringles Original Potato Chips,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092356.png?w=384,https://www.paknsave.co.nz/shop/product/5092356_ea_000pns?name=pringles-original-potato-chips
Medallion Middle Bacon,11.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5018448.png?w=384,https://www.paknsave.co.nz/shop/product/5018448_ea_000pns?name=medallion-middle-bacon
Peckish Original Rice Crackers,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010998.png?w=384,https://www.paknsave.co.nz/shop/product/5010998_ea_000pns?name=peckish-original-rice-crackers
Red Bull Energy Drink,3.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005255.png?w=384,https://www.paknsave.co.nz/shop/product/5005255_ea_000pns?name=red-bull-energy-drink
Doritos Cheese Supreme Corn Chips,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5036437.png?w=384,https://www.paknsave.co.nz/shop/product/5036437_ea_000pns?name=doritos-cheese-supreme-corn-chips
Rolling Meadow Mozzarella Grated Cheese,8.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5017804.png?w=384,https://www.paknsave.co.nz/shop/product/5017804_ea_000pns?name=rolling-meadow-mozzarella-grated-cheese
Anchor Calci-Yum Strawberry Flavour Milk,1.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010694.png?w=384,https://www.paknsave.co.nz/shop/product/5010694_ea_000pns?name=anchor-calci-yum-strawberry-flavour-milk
Twix Chocolate Bar,0.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005076.png?w=384,https://www.paknsave.co.nz/shop/product/5005076_ea_000pns?name=twix-chocolate-bar
Arnott's Tim Tam Original Biscuits,4.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001361.png?w=384,https://www.paknsave.co.nz/shop/product/5001361_ea_000pns?name=arnott%27s-tim-tam-original-biscuits
Doritos Thai Sweet Chilli Corn Chips,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5036440.png?w=384,https://www.paknsave.co.nz/shop/product/5036440_ea_000pns?name=doritos-thai-sweet-chilli-corn-chips
Griffin's Super Wine Biscuits,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003309.png?w=384,https://www.paknsave.co.nz/shop/product/5003309_ea_000pns?name=griffin%27s-super-wine-biscuits
Gopala Paneer,5.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007219.png?w=384,https://www.paknsave.co.nz/shop/product/5007219_ea_000pns?name=gopala-paneer
Pams Raw Sugar,2.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003834.png?w=384,https://www.paknsave.co.nz/shop/product/5003834_ea_000pns?name=pams-raw-sugar
Beef Corned Silverside,16.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5118849.png?w=384,https://www.paknsave.co.nz/shop/product/5118849_kgm_000pns?name=-beef-corned-silverside
Pams Olive Spread,3.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5205388.png?w=384,https://www.paknsave.co.nz/shop/product/5205388_ea_000pns?name=pams-olive-spread
V Original Guarana Energy Drink,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004703.png?w=384,https://www.paknsave.co.nz/shop/product/5004703_ea_000pns?name=v-original-guarana-energy-drink
Raro Favourites Sweet Navel Orange Flavoured Beverage Mix,1.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011818.png?w=384,https://www.paknsave.co.nz/shop/product/5011818_ea_000pns?name=raro-favourites-sweet-navel-orange-flavoured-beverage-mix
Meadowlea Original Spread,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001031.png?w=384,https://www.paknsave.co.nz/shop/product/5001031_ea_000pns?name=meadowlea-original-spread
Peckish Tangy Barbecue Flavoured Rice Crackers,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010996.png?w=384,https://www.paknsave.co.nz/shop/product/5010996_ea_000pns?name=peckish-tangy-barbecue-flavoured-rice-crackers
Hellers Shaved Champagne Leg Ham,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039342.png?w=384,https://www.paknsave.co.nz/shop/product/5039342_ea_000pns?name=hellers-shaved-champagne-leg-ham
Pams Value Baked Beans In Tomato Sauce,0.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092719.png?w=384,https://www.paknsave.co.nz/shop/product/5092719_ea_000pns?name=pams-value-baked-beans-in-tomato-sauce
Powerade ION4 Mountain Blast Sports Drink,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010699.png?w=384,https://www.paknsave.co.nz/shop/product/5010699_ea_000pns?name=powerade-ion4-mountain-blast-sports-drink
Doritos Thai Sweet Chilli Corn Chips,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5017468.png?w=384,https://www.paknsave.co.nz/shop/product/5017468_ea_000pns?name=doritos-thai-sweet-chilli-corn-chips
Chesdale Processed Tasty Cheese Slices,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010410.png?w=384,https://www.paknsave.co.nz/shop/product/5010410_ea_000pns?name=chesdale-processed-tasty-cheese-slices
Pams Sliced Peaches In Juice,1.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003848.png?w=384,https://www.paknsave.co.nz/shop/product/5003848_ea_000pns?name=pams-sliced-peaches-in-juice
