name,prices,image_url
Purex Mega Long White 2 Ply Toilet Rolls,"{'New World': {'price': np.float64(9.19), 'link': 'https://www.newworld.co.nz/shop/product/5018101_ea_000nw?name=purex-mega-long-white-2-ply-toilet-rolls'}, ""Pak'nSave"": {'price': np.float64(6.79), 'link': 'https://www.paknsave.co.nz/shop/product/5018101_ea_000pns?name=purex-mega-long-white-2-ply-toilet-rolls'}, 'Woolworths': {'price': np.float64(3.1), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5018101.png?w=384
Pams Value Lite Milk,"{'New World': {'price': np.float64(4.48), 'link': 'https://www.newworld.co.nz/shop/product/5201487_ea_000nw?name=pams-value-lite-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201487_ea_000pns?name=pams-value-lite-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5201487.png?w=384
Anchor Lite Milk,"{'New World': {'price': np.float64(5.44), 'link': 'https://www.newworld.co.nz/shop/product/5000523_ea_000nw?name=anchor-lite-milk'}, ""Pak'nSave"": {'price': np.float64(5.34), 'link': 'https://www.paknsave.co.nz/shop/product/5000523_ea_000pns?name=anchor-lite-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5000523.png?w=384
Anchor Lite Milk,"{'New World': {'price': np.float64(5.44), 'link': 'https://www.newworld.co.nz/shop/product/5000523_ea_000nw?name=anchor-lite-milk'}, ""Pak'nSave"": {'price': np.float64(5.34), 'link': 'https://www.paknsave.co.nz/shop/product/5000523_ea_000pns?name=anchor-lite-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5000523.png?w=384
Vogel's Original Mixed Grain Sandwich Bread,"{'New World': {'price': np.float64(5.19), 'link': 'https://www.newworld.co.nz/shop/product/5025965_ea_000nw?name=vogel%27s-original-mixed-grain-sandwich-bread'}, ""Pak'nSave"": {'price': np.float64(4.69), 'link': 'https://www.paknsave.co.nz/shop/product/5025965_ea_000pns?name=vogel%27s-original-mixed-grain-sandwich-bread'}, 'Woolworths': {'price': np.float64(3.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=261282&name=ritz-crackers-original'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025965.png?w=384
Anchor Calci + Trim Milk,"{'New World': {'price': np.float64(3.52), 'link': 'https://www.newworld.co.nz/shop/product/5025424_ea_000nw?name=anchor-calci-+-trim-milk'}, ""Pak'nSave"": {'price': np.float64(6.34), 'link': 'https://www.paknsave.co.nz/shop/product/5000519_ea_000pns?name=anchor-calci-+-trim-milk'}, 'Woolworths': {'price': np.float64(3.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=120207&name=sanitarium-so-good-oat-milk-no-added-sugar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025424.png?w=384
Pams Value Lite Milk,"{'New World': {'price': np.float64(4.48), 'link': 'https://www.newworld.co.nz/shop/product/5201487_ea_000nw?name=pams-value-lite-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201487_ea_000pns?name=pams-value-lite-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5201487.png?w=384
Anchor Calci + Trim Milk,"{'New World': {'price': np.float64(3.52), 'link': 'https://www.newworld.co.nz/shop/product/5025424_ea_000nw?name=anchor-calci-+-trim-milk'}, ""Pak'nSave"": {'price': np.float64(6.34), 'link': 'https://www.paknsave.co.nz/shop/product/5000519_ea_000pns?name=anchor-calci-+-trim-milk'}, 'Woolworths': {'price': np.float64(3.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=120207&name=sanitarium-so-good-oat-milk-no-added-sugar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025424.png?w=384
Fresh Cut Lettuce,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5046440_ea_000nw?name=-fresh-cut-lettuce'}, ""Pak'nSave"": {'price': np.float64(1.79), 'link': 'https://www.paknsave.co.nz/shop/product/5046440_ea_000pns?name=-fresh-cut-lettuce'}, 'Woolworths': {'price': np.float64(3.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=133211&name=fresh-fruit-bananas-yellow'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046440.png?w=384
Leeks,"{'New World': {'price': np.float64(2.49), 'link': 'https://www.newworld.co.nz/shop/product/5039985_ea_000nw?name=-leeks'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5039985_ea_000pns?name=-leeks'}, 'Woolworths': {'price': np.float64(2.3), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=139645&name=fresh-vegetable-leeks'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039985.png?w=384
Pams Value Lite Milk,"{'New World': {'price': np.float64(4.48), 'link': 'https://www.newworld.co.nz/shop/product/5201487_ea_000nw?name=pams-value-lite-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201487_ea_000pns?name=pams-value-lite-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5201487.png?w=384
Cauliflower,"{'New World': {'price': np.float64(7.99), 'link': 'https://www.newworld.co.nz/shop/product/5039966_ea_000nw?name=-cauliflower'}, ""Pak'nSave"": {'price': np.float64(8.99), 'link': 'https://www.paknsave.co.nz/shop/product/5039966_ea_000pns?name=-cauliflower'}, 'Woolworths': {'price': np.float64(3.7), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039966.png?w=384
Anchor Calci + Trim Milk,"{'New World': {'price': np.float64(3.52), 'link': 'https://www.newworld.co.nz/shop/product/5025424_ea_000nw?name=anchor-calci-+-trim-milk'}, ""Pak'nSave"": {'price': np.float64(6.34), 'link': 'https://www.paknsave.co.nz/shop/product/5000519_ea_000pns?name=anchor-calci-+-trim-milk'}, 'Woolworths': {'price': np.float64(3.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=120207&name=sanitarium-so-good-oat-milk-no-added-sugar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025424.png?w=384
Anchor Pure Cream,"{'New World': {'price': np.float64(4.84), 'link': 'https://www.newworld.co.nz/shop/product/5026102_ea_000nw?name=anchor-pure-cream'}, ""Pak'nSave"": {'price': np.float64(4.64), 'link': 'https://www.paknsave.co.nz/shop/product/5026102_ea_000pns?name=anchor-pure-cream'}, 'Woolworths': {'price': np.float64(5.44), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282819&name=anchor-milk-standard-blue'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026102.png?w=384
Sunny Crust Multigrain Toast Bread,"{'New World': {'price': np.float64(2.49), 'link': 'https://www.newworld.co.nz/shop/product/5013060_ea_000nw?name=sunny-crust-multigrain-toast-bread'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5013060_ea_000pns?name=sunny-crust-multigrain-toast-bread'}, 'Woolworths': {'price': np.float64(8.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=199725&name=kelloggs-nutrigrain-cereal-protein-fibre-multigrain'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013060.png?w=384
Red Kumara,"{'New World': {'price': np.float64(6.49), 'link': 'https://www.newworld.co.nz/shop/product/5237500_kgm_000nw?name=-red-kumara'}, ""Pak'nSave"": {'price': np.float64(4.49), 'link': 'https://www.paknsave.co.nz/shop/product/5237500_kgm_000pns?name=-red-kumara'}, 'Woolworths': {'price': np.float64(2.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=281197&name=fresh-vegetable-capsicum-red'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5237500.png?w=384
Ciabatta Buns,"{'New World': {'price': np.float64(5.99), 'link': 'https://www.newworld.co.nz/shop/product/5118178_ea_000nw?name=-ciabatta-buns'}, ""Pak'nSave"": {'price': np.float64(5.49), 'link': 'https://www.paknsave.co.nz/shop/product/5109650_ea_000pns?name=-ciabatta-buns'}, 'Woolworths': {'price': np.float64(6.8), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5118178.png?w=384
Orange Kumara,"{'New World': {'price': np.float64(6.49), 'link': 'https://www.newworld.co.nz/shop/product/5040011_kgm_000nw?name=-orange-kumara'}, ""Pak'nSave"": {'price': np.float64(4.49), 'link': 'https://www.paknsave.co.nz/shop/product/5040011_kgm_000pns?name=-orange-kumara'}, 'Woolworths': {'price': np.float64(6.3), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=285868&name=fresh-vegetable-kumara-orange'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040011.png?w=384
Golden Crumpets,"{'New World': {'price': np.float64(3.79), 'link': 'https://www.newworld.co.nz/shop/product/5007583_ea_000nw?name=golden-crumpets'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5007583_ea_000pns?name=golden-crumpets'}, 'Woolworths': {'price': np.float64(3.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=682452&name=golden-crumpets-round'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007583.png?w=384
Sorbent Silky White Long Roll 3 Ply Toilet Rolls,"{'New World': {'price': np.float64(8.99), 'link': 'https://www.newworld.co.nz/shop/product/5019669_ea_000nw?name=sorbent-silky-white-long-roll-3-ply-toilet-rolls'}, ""Pak'nSave"": {'price': np.float64(6.29), 'link': 'https://www.paknsave.co.nz/shop/product/5019669_ea_000pns?name=sorbent-silky-white-long-roll-3-ply-toilet-rolls'}, 'Woolworths': {'price': np.float64(3.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=275560&name=natures-fresh-toast-bread-white'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019669.png?w=384
Pams Washed Carrots,"{'New World': {'price': np.float64(4.99), 'link': 'https://www.newworld.co.nz/shop/product/5264186_ea_000nw?name=pams-washed-carrots'}, ""Pak'nSave"": {'price': np.float64(1.15), 'link': 'https://www.paknsave.co.nz/shop/product/5092911_ea_000pns?name=pams-value-white-toast-fresh-sliced-bread'}, 'Woolworths': {'price': np.float64(2.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=147120&name=fresh-vegetable-potatoes-white-washed'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5264186.png?w=384
Pams Fresh Cherry Tomatoes,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5039973_ea_000nw?name=pams-fresh-cherry-tomatoes'}, ""Pak'nSave"": {'price': np.float64(3.79), 'link': 'https://www.paknsave.co.nz/shop/product/5039973_ea_000pns?name=pams-fresh-cherry-tomatoes'}, 'Woolworths': {'price': np.float64(3.3), 'link': 'https://www.woolworths.co.nz/shop/productgroup/188169'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039973.png?w=384
Pams Colby Cheese,"{'New World': {'price': np.float64(12.69), 'link': 'https://www.newworld.co.nz/shop/product/5268695_ea_000nw?name=pams-colby-cheese'}, ""Pak'nSave"": {'price': np.float64(11.99), 'link': 'https://www.paknsave.co.nz/shop/product/5268695_ea_000pns?name=pams-colby-cheese'}, 'Woolworths': {'price': np.float64(11.9), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5268695.png?w=384
Anchor Pure Cream,"{'New World': {'price': np.float64(4.84), 'link': 'https://www.newworld.co.nz/shop/product/5026102_ea_000nw?name=anchor-pure-cream'}, ""Pak'nSave"": {'price': np.float64(4.64), 'link': 'https://www.paknsave.co.nz/shop/product/5026102_ea_000pns?name=anchor-pure-cream'}, 'Woolworths': {'price': np.float64(5.44), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282819&name=anchor-milk-standard-blue'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026102.png?w=384
Navel Oranges,"{'New World': {'price': np.float64(5.99), 'link': 'https://www.newworld.co.nz/shop/product/5046611_kgm_000nw?name=-navel-oranges'}, ""Pak'nSave"": {'price': np.float64(1.99), 'link': 'https://www.paknsave.co.nz/shop/product/5011818_ea_000pns?name=raro-favourites-sweet-navel-orange-flavoured-beverage-mix'}, 'Woolworths': {'price': np.float64(6.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=149885&name=fresh-fruit-oranges-navel'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046611.png?w=384
Green Cabbage Half,"{'New World': {'price': np.float64(3.29), 'link': 'https://www.newworld.co.nz/shop/product/5046517_ea_000nw?name=-green-cabbage-half'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5046517_ea_000pns?name=-green-cabbage-half'}, 'Woolworths': {'price': np.float64(4.49), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=115330&name=fresh-fruit-pears-packham-green'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046517.png?w=384
Pams Value Trim Milk,"{'New World': {'price': np.float64(4.48), 'link': 'https://www.newworld.co.nz/shop/product/5201486_ea_000nw?name=pams-value-trim-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201486_ea_000pns?name=pams-value-trim-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5201486.png?w=384
Beef Rump Steak,"{'New World': {'price': np.float64(25.99), 'link': 'https://www.newworld.co.nz/shop/product/5103401_kgm_000nw?name=-beef-rump-steak'}, ""Pak'nSave"": {'price': np.float64(18.49), 'link': 'https://www.paknsave.co.nz/shop/product/5103401_kgm_000pns?name=-beef-rump-steak'}, 'Woolworths': {'price': np.float64(18.9), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5103401.png?w=384
Bluebird Originals Salt & Vinegar Potato Chips,"{'New World': {'price': np.float64(2.79), 'link': 'https://www.newworld.co.nz/shop/product/5010719_ea_000nw?name=bluebird-originals-salt--vinegar-potato-chips'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5010719_ea_000pns?name=bluebird-originals-salt--vinegar-potato-chips'}, 'Woolworths': {'price': np.float64(2.79), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=297512&name=bluebird-originals-chips-salt-vinegar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010719.png?w=384
Anchor Butter,"{'New World': {'price': np.float64(9.89), 'link': 'https://www.newworld.co.nz/shop/product/5002650_ea_000nw?name=anchor-butter'}, ""Pak'nSave"": {'price': np.float64(9.39), 'link': 'https://www.paknsave.co.nz/shop/product/5002650_ea_000pns?name=anchor-butter'}, 'Woolworths': {'price': np.float64(8.85), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=281759&name=anchor-butter'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002650.png?w=384
Coca-Cola Soft Drink,"{'New World': {'price': np.float64(4.79), 'link': 'https://www.newworld.co.nz/shop/product/5001548_ea_000nw?name=coca-cola-soft-drink'}, ""Pak'nSave"": {'price': np.float64(4.59), 'link': 'https://www.paknsave.co.nz/shop/product/5001903_ea_000pns?name=coca-cola-soft-drink'}, 'Woolworths': {'price': np.float64(5.29), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=179075&name=coca-cola-soft-drink-coke'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001548.png?w=384
Tip Top Supersoft White Sandwich Bread,"{'New World': {'price': np.float64(4.09), 'link': 'https://www.newworld.co.nz/shop/product/5009505_ea_000nw?name=tip-top-supersoft-white-sandwich-bread'}, ""Pak'nSave"": {'price': np.float64(3.69), 'link': 'https://www.paknsave.co.nz/shop/product/5009505_ea_000pns?name=tip-top-supersoft-white-sandwich-bread'}, 'Woolworths': {'price': np.float64(3.1), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009505.png?w=384
Vogel's Original Mixed Grain Very Thin Bread,"{'New World': {'price': np.float64(5.19), 'link': 'https://www.newworld.co.nz/shop/product/5013204_ea_000nw?name=vogel%27s-original-mixed-grain-very-thin-bread'}, ""Pak'nSave"": {'price': np.float64(4.69), 'link': 'https://www.paknsave.co.nz/shop/product/5013204_ea_000pns?name=vogel%27s-original-mixed-grain-very-thin-bread'}, 'Woolworths': {'price': np.float64(3.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=261282&name=ritz-crackers-original'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013204.png?w=384
Pams 3 Ply White Long Roll Toilet Tissues,"{'New World': {'price': np.float64(6.99), 'link': 'https://www.newworld.co.nz/shop/product/5211107_ea_000nw?name=pams-3-ply-white-long-roll-toilet-tissues'}, ""Pak'nSave"": {'price': np.float64(6.29), 'link': 'https://www.paknsave.co.nz/shop/product/5211107_ea_000pns?name=pams-3-ply-white-long-roll-toilet-tissues'}, 'Woolworths': {'price': np.float64(3.1), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5211107.png?w=384
Sorbent Silky White Tissues,"{'New World': {'price': np.float64(3.49), 'link': 'https://www.newworld.co.nz/shop/product/5001842_ea_000nw?name=sorbent-silky-white-tissues'}, ""Pak'nSave"": {'price': np.float64(3.19), 'link': 'https://www.paknsave.co.nz/shop/product/5001842_ea_000pns?name=sorbent-silky-white-tissues'}, 'Woolworths': {'price': np.float64(4.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=937349&name=woolworths-mushrooms-white-button'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001842.png?w=384
Campari Vine Tomatoes,"{'New World': {'price': np.float64(3.99), 'link': 'https://www.newworld.co.nz/shop/product/5046412_ea_000nw?name=campari-vine-tomatoes'}, ""Pak'nSave"": {'price': np.float64(3.79), 'link': 'https://www.paknsave.co.nz/shop/product/5046412_ea_000pns?name=campari-vine-tomatoes'}, 'Woolworths': {'price': np.float64(3.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=58643&name=woolworths-fresh-tomatoes-cherry'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046412.png?w=384
Mandarins Imported,"{'New World': {'price': np.float64(9.99), 'link': 'https://www.newworld.co.nz/shop/product/5046917_kgm_000nw?name=-mandarins-imported'}, ""Pak'nSave"": {'price': np.float64(5.49), 'link': 'https://www.paknsave.co.nz/shop/product/5046556_kgm_000pns?name=-mandarins'}, 'Woolworths': {'price': np.float64(9.9), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=185754&name=fresh-fruit-mandarins-imported'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046917.png?w=384
Pams Brown Onions.,"{'New World': {'price': np.float64(4.49), 'link': 'https://www.newworld.co.nz/shop/product/5264187_ea_000nw?name=pams-brown-onions.'}, ""Pak'nSave"": {'price': np.float64(1.69), 'link': 'https://www.paknsave.co.nz/shop/product/5045856_kgm_000pns?name=-brown-onions'}, 'Woolworths': {'price': np.float64(1.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=144329&name=fresh-vegetable-onions-brown'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5264187.png?w=384
Green Capsicum,"{'New World': {'price': np.float64(2.29), 'link': 'https://www.newworld.co.nz/shop/product/5046505_ea_000nw?name=-green-capsicum'}, ""Pak'nSave"": {'price': np.float64(3.19), 'link': 'https://www.paknsave.co.nz/shop/product/5006856_ea_000pns?name=pams-whole-baby-green-beans'}, 'Woolworths': {'price': np.float64(2.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=281197&name=fresh-vegetable-capsicum-red'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046505.png?w=384
Ploughmans Bakery Country Grains Bread,"{'New World': {'price': np.float64(4.39), 'link': 'https://www.newworld.co.nz/shop/product/5011074_ea_000nw?name=ploughmans-bakery-country-grains-bread'}, ""Pak'nSave"": {'price': np.float64(3.99), 'link': 'https://www.paknsave.co.nz/shop/product/5011074_ea_000pns?name=ploughmans-bakery-country-grains-bread'}, 'Woolworths': {'price': np.float64(4.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=346557&name=ploughmans-bakery-toast-bread-country-grains'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011074.png?w=384
Bluebird Originals Chicken Potato Chips,"{'New World': {'price': np.float64(2.79), 'link': 'https://www.newworld.co.nz/shop/product/5010716_ea_000nw?name=bluebird-originals-chicken-potato-chips'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5010716_ea_000pns?name=bluebird-originals-chicken-potato-chips'}, 'Woolworths': {'price': np.float64(2.79), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=297517&name=bluebird-originals-chips-chicken'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010716.png?w=384
Pams Value Table Spread,"{'New World': {'price': np.float64(1.99), 'link': 'https://www.newworld.co.nz/shop/product/5094652_ea_000nw?name=pams-value-table-spread'}, ""Pak'nSave"": {'price': np.float64(1.79), 'link': 'https://www.paknsave.co.nz/shop/product/5094652_ea_000pns?name=pams-value-table-spread'}, 'Woolworths': {'price': np.float64(2.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=281869&name=sunrise-spread'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5094652.png?w=384
Plain White Rolls,"{'New World': {'price': np.float64(3.89), 'link': 'https://www.newworld.co.nz/shop/product/5121946_ea_000nw?name=-plain-white-rolls'}, ""Pak'nSave"": {'price': np.float64(1.15), 'link': 'https://www.paknsave.co.nz/shop/product/5092911_ea_000pns?name=pams-value-white-toast-fresh-sliced-bread'}, 'Woolworths': {'price': np.float64(3.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=275560&name=natures-fresh-toast-bread-white'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5121946.png?w=384
Sunny Crust Wholemeal Toast Bread,"{'New World': {'price': np.float64(2.49), 'link': 'https://www.newworld.co.nz/shop/product/5013059_ea_000nw?name=sunny-crust-wholemeal-toast-bread'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5013059_ea_000pns?name=sunny-crust-wholemeal-toast-bread'}, 'Woolworths': {'price': np.float64(4.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=335585&name=ploughmans-bakery-toast-bread-45-lower-carb-southern-seeds'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013059.png?w=384
